"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]"
"Turku Rajakari","2024","8","15","16:00","20.7"
"Turku Rajakari","2024","8","15","17:00","21"
"Turku Rajakari","2024","8","15","18:00","21.1"
"Turku Rajakari","2024","8","15","19:00","21.2"
"Turku Rajakari","2024","8","15","20:00","21.4"
"Turku Rajakari","2024","8","15","21:00","21.5"
"Turku Rajakari","2024","8","15","22:00","21.1"
"Turku Rajakari","2024","8","15","23:00","20.7"
"Turku Rajakari","2024","8","16","00:00","20.6"
"Turku Rajakari","2024","8","16","01:00","20.7"
"Turku Rajakari","2024","8","16","02:00","20.6"
"Turku Rajakari","2024","8","16","03:00","20.6"
"Turku Rajakari","2024","8","16","04:00","20.3"
"Turku Rajakari","2024","8","16","05:00","20.1"
"Turku Rajakari","2024","8","16","06:00","20.1"
"Turku Rajakari","2024","8","16","07:00","20"
"Turku Rajakari","2024","8","16","08:00","20"
"Turku Rajakari","2024","8","16","09:00","20.1"
"Turku Rajakari","2024","8","16","10:00","19.7"
"Turku Rajakari","2024","8","16","11:00","19.4"
"Turku Rajakari","2024","8","16","12:00","19.3"
"Turku Rajakari","2024","8","16","13:00","19.5"
"Turku Rajakari","2024","8","16","14:00","19.9"
"Turku Rajakari","2024","8","16","15:00","20.1"
"Turku Rajakari","2024","8","16","16:00","19.1"
"Turku Rajakari","2024","8","16","17:00","19.1"
"Turku Rajakari","2024","8","16","18:00","19.5"
"Turku Rajakari","2024","8","16","19:00","19.6"
"Turku Rajakari","2024","8","16","20:00","19.7"
"Turku Rajakari","2024","8","16","21:00","19.2"
"Turku Rajakari","2024","8","16","22:00","18.8"
"Turku Rajakari","2024","8","16","23:00","18.5"
"Turku Rajakari","2024","8","17","00:00","18.2"
"Turku Rajakari","2024","8","17","01:00","18"
"Turku Rajakari","2024","8","17","02:00","17.9"
"Turku Rajakari","2024","8","17","03:00","17.9"
"Turku Rajakari","2024","8","17","04:00","18"
"Turku Rajakari","2024","8","17","05:00","18.1"
"Turku Rajakari","2024","8","17","06:00","18.2"
"Turku Rajakari","2024","8","17","07:00","18.2"
"Turku Rajakari","2024","8","17","08:00","18"
"Turku Rajakari","2024","8","17","09:00","17.8"
"Turku Rajakari","2024","8","17","10:00","18.3"
"Turku Rajakari","2024","8","17","11:00","19.2"
"Turku Rajakari","2024","8","17","12:00","19.5"
"Turku Rajakari","2024","8","17","13:00","19.5"
"Turku Rajakari","2024","8","17","14:00","19.3"
"Turku Rajakari","2024","8","17","15:00","19.3"
"Turku Rajakari","2024","8","17","16:00","19.4"
"Turku Rajakari","2024","8","17","17:00","19.4"
"Turku Rajakari","2024","8","17","18:00","19.1"
"Turku Rajakari","2024","8","17","19:00","18.9"
"Turku Rajakari","2024","8","17","20:00","18.7"
"Turku Rajakari","2024","8","17","21:00","18.3"
"Turku Rajakari","2024","8","17","22:00","18.1"
"Turku Rajakari","2024","8","17","23:00","17.7"
"Turku Rajakari","2024","8","18","00:00","17.3"
"Turku Rajakari","2024","8","18","01:00","17.1"
"Turku Rajakari","2024","8","18","02:00","17"
"Turku Rajakari","2024","8","18","03:00","16.9"
"Turku Rajakari","2024","8","18","04:00","16.9"
"Turku Rajakari","2024","8","18","05:00","16.9"
"Turku Rajakari","2024","8","18","06:00","16.8"
"Turku Rajakari","2024","8","18","07:00","16.7"
"Turku Rajakari","2024","8","18","08:00","16.5"
"Turku Rajakari","2024","8","18","09:00","16.8"
"Turku Rajakari","2024","8","18","10:00","17.4"
"Turku Rajakari","2024","8","18","11:00","17.8"
"Turku Rajakari","2024","8","18","12:00","18.5"
"Turku Rajakari","2024","8","18","13:00","18.6"
"Turku Rajakari","2024","8","18","14:00","18.5"
"Turku Rajakari","2024","8","18","15:00","18.6"
"Turku Rajakari","2024","8","18","16:00","18.5"
"Turku Rajakari","2024","8","18","17:00","18.2"
"Turku Rajakari","2024","8","18","18:00","18.1"
"Turku Rajakari","2024","8","18","19:00","17.9"
"Turku Rajakari","2024","8","18","20:00","17.9"
"Turku Rajakari","2024","8","18","21:00","17.7"
"Turku Rajakari","2024","8","18","22:00","17.7"
"Turku Rajakari","2024","8","18","23:00","17.6"
"Turku Rajakari","2024","8","19","00:00","17.7"
"Turku Rajakari","2024","8","19","01:00","17.7"
"Turku Rajakari","2024","8","19","02:00","17.6"
"Turku Rajakari","2024","8","19","03:00","17.5"
"Turku Rajakari","2024","8","19","04:00","17.3"
"Turku Rajakari","2024","8","19","05:00","17.4"
"Turku Rajakari","2024","8","19","06:00","17.4"
"Turku Rajakari","2024","8","19","07:00","17.5"
"Turku Rajakari","2024","8","19","08:00","17.7"
"Turku Rajakari","2024","8","19","09:00","17.7"
"Turku Rajakari","2024","8","19","10:00","17.8"
"Turku Rajakari","2024","8","19","11:00","17.8"
"Turku Rajakari","2024","8","19","12:00","18"
"Turku Rajakari","2024","8","19","13:00","18.2"
"Turku Rajakari","2024","8","19","14:00","18.4"
"Turku Rajakari","2024","8","19","15:00","18.7"
"Turku Rajakari","2024","8","19","16:00","18.7"
"Turku Rajakari","2024","8","19","17:00","18.8"
"Turku Rajakari","2024","8","19","18:00","18.7"
"Turku Rajakari","2024","8","19","19:00","18.4"
"Turku Rajakari","2024","8","19","20:00","18.4"
"Turku Rajakari","2024","8","19","21:00","18"
"Turku Rajakari","2024","8","19","22:00","17.2"
"Turku Rajakari","2024","8","19","23:00","16.7"
"Turku Rajakari","2024","8","20","00:00","16.4"
"Turku Rajakari","2024","8","20","01:00","16.1"
"Turku Rajakari","2024","8","20","02:00","14.8"
"Turku Rajakari","2024","8","20","03:00","14.4"
"Turku Rajakari","2024","8","20","04:00","14.7"
"Turku Rajakari","2024","8","20","05:00","14.1"
"Turku Rajakari","2024","8","20","06:00","14.2"
"Turku Rajakari","2024","8","20","07:00","14.5"
"Turku Rajakari","2024","8","20","08:00","14.9"
"Turku Rajakari","2024","8","20","09:00","15.9"
"Turku Rajakari","2024","8","20","10:00","17.1"
"Turku Rajakari","2024","8","20","11:00","18.6"
"Turku Rajakari","2024","8","20","12:00","19.2"
"Turku Rajakari","2024","8","20","13:00","19.3"
"Turku Rajakari","2024","8","20","14:00","19.4"
"Turku Rajakari","2024","8","20","15:00","19.3"
"Turku Rajakari","2024","8","20","16:00","19.2"
"Turku Rajakari","2024","8","20","17:00","19.1"
"Turku Rajakari","2024","8","20","18:00","19"
"Turku Rajakari","2024","8","20","19:00","18.8"
"Turku Rajakari","2024","8","20","20:00","18.7"
"Turku Rajakari","2024","8","20","21:00","18.4"
"Turku Rajakari","2024","8","20","22:00","17.9"
"Turku Rajakari","2024","8","20","23:00","17.1"
"Turku Rajakari","2024","8","21","00:00","16.9"
"Turku Rajakari","2024","8","21","01:00","16.4"
"Turku Rajakari","2024","8","21","02:00","16.2"
"Turku Rajakari","2024","8","21","03:00","16.1"
"Turku Rajakari","2024","8","21","04:00","16"
"Turku Rajakari","2024","8","21","05:00","15.8"
"Turku Rajakari","2024","8","21","06:00","15.5"
"Turku Rajakari","2024","8","21","07:00","15.7"
"Turku Rajakari","2024","8","21","08:00","16.2"
"Turku Rajakari","2024","8","21","09:00","17.5"
"Turku Rajakari","2024","8","21","10:00","18.8"
"Turku Rajakari","2024","8","21","11:00","19.7"
"Turku Rajakari","2024","8","21","12:00","20.7"
"Turku Rajakari","2024","8","21","13:00","21.5"
"Turku Rajakari","2024","8","21","14:00","22"
"Turku Rajakari","2024","8","21","15:00","22.1"
"Turku Rajakari","2024","8","21","16:00","21.8"
"Turku Rajakari","2024","8","21","17:00","21.5"
"Turku Rajakari","2024","8","21","18:00","21.4"
"Turku Rajakari","2024","8","21","19:00","21.5"
"Turku Rajakari","2024","8","21","20:00","21.1"
"Turku Rajakari","2024","8","21","21:00","20.4"
"Turku Rajakari","2024","8","21","22:00","20.1"
"Turku Rajakari","2024","8","21","23:00","19.6"
"Turku Rajakari","2024","8","22","00:00","19.7"
"Turku Rajakari","2024","8","22","01:00","19.6"
"Turku Rajakari","2024","8","22","02:00","19.7"
"Turku Rajakari","2024","8","22","03:00","18.7"
"Turku Rajakari","2024","8","22","04:00","18.6"
"Turku Rajakari","2024","8","22","05:00","18.8"
"Turku Rajakari","2024","8","22","06:00","18.9"
"Turku Rajakari","2024","8","22","07:00","18.5"
"Turku Rajakari","2024","8","22","08:00","18.1"
"Turku Rajakari","2024","8","22","09:00","18.1"
"Turku Rajakari","2024","8","22","10:00","18.1"
"Turku Rajakari","2024","8","22","11:00","18.5"
"Turku Rajakari","2024","8","22","12:00","19.2"
"Turku Rajakari","2024","8","22","13:00","19.4"
"Turku Rajakari","2024","8","22","14:00","19.7"
"Turku Rajakari","2024","8","22","15:00","19.5"
"Turku Rajakari","2024","8","22","16:00","18.9"
"Turku Rajakari","2024","8","22","17:00","18.1"
"Turku Rajakari","2024","8","22","18:00","18.3"
"Turku Rajakari","2024","8","22","19:00","18.4"
"Turku Rajakari","2024","8","22","20:00","18.2"
"Turku Rajakari","2024","8","22","21:00","17.7"
"Turku Rajakari","2024","8","22","22:00","17.2"
"Turku Rajakari","2024","8","22","23:00","17"
"Turku Rajakari","2024","8","23","00:00","17"
"Turku Rajakari","2024","8","23","01:00","17"
"Turku Rajakari","2024","8","23","02:00","17.2"
"Turku Rajakari","2024","8","23","03:00","17"
"Turku Rajakari","2024","8","23","04:00","16.8"
"Turku Rajakari","2024","8","23","05:00","17.2"
"Turku Rajakari","2024","8","23","06:00","17.2"
"Turku Rajakari","2024","8","23","07:00","17"
"Turku Rajakari","2024","8","23","08:00","17.3"
"Turku Rajakari","2024","8","23","09:00","17.4"
"Turku Rajakari","2024","8","23","10:00","17.7"
"Turku Rajakari","2024","8","23","11:00","17.7"
"Turku Rajakari","2024","8","23","12:00","18"
"Turku Rajakari","2024","8","23","13:00","18.5"
"Turku Rajakari","2024","8","23","14:00","18.7"
"Turku Rajakari","2024","8","23","15:00","19"
"Turku Rajakari","2024","8","23","16:00","18.9"
"Turku Rajakari","2024","8","23","17:00","19.1"
"Turku Rajakari","2024","8","23","18:00","19.2"
"Turku Rajakari","2024","8","23","19:00","19"
"Turku Rajakari","2024","8","23","20:00","19"
"Turku Rajakari","2024","8","23","21:00","18.9"
"Turku Rajakari","2024","8","23","22:00","18.4"
"Turku Rajakari","2024","8","23","23:00","17.9"
"Turku Rajakari","2024","8","24","00:00","18"
"Turku Rajakari","2024","8","24","01:00","18.2"
"Turku Rajakari","2024","8","24","02:00","18.6"
"Turku Rajakari","2024","8","24","03:00","19"
"Turku Rajakari","2024","8","24","04:00","19"
"Turku Rajakari","2024","8","24","05:00","18.6"
"Turku Rajakari","2024","8","24","06:00","18"
"Turku Rajakari","2024","8","24","07:00","18.1"
"Turku Rajakari","2024","8","24","08:00","17.7"
"Turku Rajakari","2024","8","24","09:00","17.5"
"Turku Rajakari","2024","8","24","10:00","17.6"
"Turku Rajakari","2024","8","24","11:00","17.8"
"Turku Rajakari","2024","8","24","12:00","17.7"
"Turku Rajakari","2024","8","24","13:00","17.5"
"Turku Rajakari","2024","8","24","14:00","17.7"
"Turku Rajakari","2024","8","24","15:00","18.1"
"Turku Rajakari","2024","8","24","16:00","18.1"
"Turku Rajakari","2024","8","24","17:00","18.3"
"Turku Rajakari","2024","8","24","18:00","18.6"
"Turku Rajakari","2024","8","24","19:00","18.6"
"Turku Rajakari","2024","8","24","20:00","18.1"
"Turku Rajakari","2024","8","24","21:00","17.5"
"Turku Rajakari","2024","8","24","22:00","17.2"
"Turku Rajakari","2024","8","24","23:00","17"
"Turku Rajakari","2024","8","25","00:00","17.2"
"Turku Rajakari","2024","8","25","01:00","17.3"
"Turku Rajakari","2024","8","25","02:00","17.3"
"Turku Rajakari","2024","8","25","03:00","16.9"
"Turku Rajakari","2024","8","25","04:00","17.5"
"Turku Rajakari","2024","8","25","05:00","17.7"
"Turku Rajakari","2024","8","25","06:00","17.8"
"Turku Rajakari","2024","8","25","07:00","17.8"
"Turku Rajakari","2024","8","25","08:00","18.4"
"Turku Rajakari","2024","8","25","09:00","19.6"
"Turku Rajakari","2024","8","25","10:00","20.4"
"Turku Rajakari","2024","8","25","11:00","21.2"
"Turku Rajakari","2024","8","25","12:00","21.6"
"Turku Rajakari","2024","8","25","13:00","22.3"
"Turku Rajakari","2024","8","25","14:00","21.4"
"Turku Rajakari","2024","8","25","15:00","20.6"
"Turku Rajakari","2024","8","25","16:00","20"
"Turku Rajakari","2024","8","25","17:00","19.2"
"Turku Rajakari","2024","8","25","18:00","18.9"
"Turku Rajakari","2024","8","25","19:00","18.8"
"Turku Rajakari","2024","8","25","20:00","18.7"
"Turku Rajakari","2024","8","25","21:00","18.8"
"Turku Rajakari","2024","8","25","22:00","18.5"
"Turku Rajakari","2024","8","25","23:00","17.9"
"Turku Rajakari","2024","8","26","00:00","17.7"
"Turku Rajakari","2024","8","26","01:00","17.6"
"Turku Rajakari","2024","8","26","02:00","17.3"
"Turku Rajakari","2024","8","26","03:00","17.1"
"Turku Rajakari","2024","8","26","04:00","16.8"
"Turku Rajakari","2024","8","26","05:00","16.5"
"Turku Rajakari","2024","8","26","06:00","16.1"
"Turku Rajakari","2024","8","26","07:00","15.8"
"Turku Rajakari","2024","8","26","08:00","15.5"
"Turku Rajakari","2024","8","26","09:00","15.7"
"Turku Rajakari","2024","8","26","10:00","16"
"Turku Rajakari","2024","8","26","11:00","16.2"
"Turku Rajakari","2024","8","26","12:00","16.5"
"Turku Rajakari","2024","8","26","13:00","16.8"
"Turku Rajakari","2024","8","26","14:00","17.1"
"Turku Rajakari","2024","8","26","15:00","17.4"
"Turku Rajakari","2024","8","26","16:00","17.6"
"Turku Rajakari","2024","8","26","17:00","17.7"
"Turku Rajakari","2024","8","26","18:00","17.8"
"Turku Rajakari","2024","8","26","19:00","17.7"
"Turku Rajakari","2024","8","26","20:00","17.7"
"Turku Rajakari","2024","8","26","21:00","17.7"
"Turku Rajakari","2024","8","26","22:00","17.8"
"Turku Rajakari","2024","8","26","23:00","17.9"
"Turku Rajakari","2024","8","27","00:00","17.9"
"Turku Rajakari","2024","8","27","01:00","17.7"
"Turku Rajakari","2024","8","27","02:00","17.7"
"Turku Rajakari","2024","8","27","03:00","17.5"
"Turku Rajakari","2024","8","27","04:00","17.3"
"Turku Rajakari","2024","8","27","05:00","17.1"
"Turku Rajakari","2024","8","27","06:00","16.9"
"Turku Rajakari","2024","8","27","07:00","16.8"
"Turku Rajakari","2024","8","27","08:00","16.6"
"Turku Rajakari","2024","8","27","09:00","16.9"
"Turku Rajakari","2024","8","27","10:00","17.2"
"Turku Rajakari","2024","8","27","11:00","17.4"
"Turku Rajakari","2024","8","27","12:00","17.4"
"Turku Rajakari","2024","8","27","13:00","17.7"
"Turku Rajakari","2024","8","27","14:00","17.8"
"Turku Rajakari","2024","8","27","15:00","17.3"
"Turku Rajakari","2024","8","27","16:00","17.4"
"Turku Rajakari","2024","8","27","17:00","17.8"
"Turku Rajakari","2024","8","27","18:00","18"
"Turku Rajakari","2024","8","27","19:00","18.2"
"Turku Rajakari","2024","8","27","20:00","17.8"
"Turku Rajakari","2024","8","27","21:00","17.4"
"Turku Rajakari","2024","8","27","22:00","17"
"Turku Rajakari","2024","8","27","23:00","16.6"
"Turku Rajakari","2024","8","28","00:00","16.5"
"Turku Rajakari","2024","8","28","01:00","16.6"
"Turku Rajakari","2024","8","28","02:00","16.8"
"Turku Rajakari","2024","8","28","03:00","16.9"
"Turku Rajakari","2024","8","28","04:00","16.6"
"Turku Rajakari","2024","8","28","05:00","16.5"
"Turku Rajakari","2024","8","28","06:00","16.8"
"Turku Rajakari","2024","8","28","07:00","16.6"
"Turku Rajakari","2024","8","28","08:00","16.8"
"Turku Rajakari","2024","8","28","09:00","17.2"
"Turku Rajakari","2024","8","28","10:00","17.6"
"Turku Rajakari","2024","8","28","11:00","18.1"
"Turku Rajakari","2024","8","28","12:00","18.5"
"Turku Rajakari","2024","8","28","13:00","19.2"
"Turku Rajakari","2024","8","28","14:00","19.4"
"Turku Rajakari","2024","8","28","15:00","19.9"
"Turku Rajakari","2024","8","28","16:00","20.1"
"Turku Rajakari","2024","8","28","17:00","20"
"Turku Rajakari","2024","8","28","18:00","20"
"Turku Rajakari","2024","8","28","19:00","19.5"
"Turku Rajakari","2024","8","28","20:00","18.7"
"Turku Rajakari","2024","8","28","21:00","18.5"
"Turku Rajakari","2024","8","28","22:00","18.2"
"Turku Rajakari","2024","8","28","23:00","18"
"Turku Rajakari","2024","8","29","00:00","17.8"
"Turku Rajakari","2024","8","29","01:00","17.7"
"Turku Rajakari","2024","8","29","02:00","17.7"
"Turku Rajakari","2024","8","29","03:00","17.5"
"Turku Rajakari","2024","8","29","04:00","17.5"
"Turku Rajakari","2024","8","29","05:00","17.3"
"Turku Rajakari","2024","8","29","06:00","17.3"
"Turku Rajakari","2024","8","29","07:00","17.2"
"Turku Rajakari","2024","8","29","08:00","16.8"
"Turku Rajakari","2024","8","29","09:00","17.3"
"Turku Rajakari","2024","8","29","10:00","17.9"
"Turku Rajakari","2024","8","29","11:00","18.7"
"Turku Rajakari","2024","8","29","12:00","19.3"
"Turku Rajakari","2024","8","29","13:00","19.7"
"Turku Rajakari","2024","8","29","14:00","19.9"
"Turku Rajakari","2024","8","29","15:00","19.9"
"Turku Rajakari","2024","8","29","16:00","20"
"Turku Rajakari","2024","8","29","17:00","20.2"
"Turku Rajakari","2024","8","29","18:00","20.9"
"Turku Rajakari","2024","8","29","19:00","21.3"
"Turku Rajakari","2024","8","29","20:00","21.1"
"Turku Rajakari","2024","8","29","21:00","20.4"
"Turku Rajakari","2024","8","29","22:00","19.8"
"Turku Rajakari","2024","8","29","23:00","19.3"
"Turku Rajakari","2024","8","30","00:00","18.7"
"Turku Rajakari","2024","8","30","01:00","18.1"
"Turku Rajakari","2024","8","30","02:00","18.1"
"Turku Rajakari","2024","8","30","03:00","18.3"
"Turku Rajakari","2024","8","30","04:00","18.4"
"Turku Rajakari","2024","8","30","05:00","18.5"
"Turku Rajakari","2024","8","30","06:00","18.7"
"Turku Rajakari","2024","8","30","07:00","18.6"
"Turku Rajakari","2024","8","30","08:00","18.9"
"Turku Rajakari","2024","8","30","09:00","20.1"
"Turku Rajakari","2024","8","30","10:00","20.7"
"Turku Rajakari","2024","8","30","11:00","21.7"
"Turku Rajakari","2024","8","30","12:00","22.3"
"Turku Rajakari","2024","8","30","13:00","21.9"
"Turku Rajakari","2024","8","30","14:00","20.9"
"Turku Rajakari","2024","8","30","15:00","20.4"
"Turku Rajakari","2024","8","30","16:00","19.4"
"Turku Rajakari","2024","8","30","17:00","19.7"
"Turku Rajakari","2024","8","30","18:00","19.6"
"Turku Rajakari","2024","8","30","19:00","19.1"
"Turku Rajakari","2024","8","30","20:00","19.5"
"Turku Rajakari","2024","8","30","21:00","18.9"
"Turku Rajakari","2024","8","30","22:00","18.8"
"Turku Rajakari","2024","8","30","23:00","16.8"
"Turku Rajakari","2024","8","31","00:00","16.1"
"Turku Rajakari","2024","8","31","01:00","15.1"
"Turku Rajakari","2024","8","31","02:00","14.5"
"Turku Rajakari","2024","8","31","03:00","14.8"
"Turku Rajakari","2024","8","31","04:00","14.6"
"Turku Rajakari","2024","8","31","05:00","14.5"
"Turku Rajakari","2024","8","31","06:00","15.1"
"Turku Rajakari","2024","8","31","07:00","15.7"
"Turku Rajakari","2024","8","31","08:00","15.6"
"Turku Rajakari","2024","8","31","09:00","15.6"
"Turku Rajakari","2024","8","31","10:00","15.5"
"Turku Rajakari","2024","8","31","11:00","15.5"
"Turku Rajakari","2024","8","31","12:00","15.7"
"Turku Rajakari","2024","8","31","13:00","15.9"
"Turku Rajakari","2024","8","31","14:00","16.6"
"Turku Rajakari","2024","8","31","15:00","15.9"
"Turku Rajakari","2024","8","31","16:00","15.4"
"Turku Rajakari","2024","8","31","17:00","15.4"
"Turku Rajakari","2024","8","31","18:00","14.5"
"Turku Rajakari","2024","8","31","19:00","13.2"
"Turku Rajakari","2024","8","31","20:00","14.4"
"Turku Rajakari","2024","8","31","21:00","14.8"
"Turku Rajakari","2024","8","31","22:00","14.5"
"Turku Rajakari","2024","8","31","23:00","14.5"
