"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]","Relative humidity mean [%]","Gust speed mean [m/s]"
"Helsinki Kumpula","2024","8","22","07:00","18.8","97.8","7.2"
"Helsinki Kumpula","2024","8","22","08:00","18.9","98.6","5.8"
"Helsinki Kumpula","2024","8","22","09:00","19.3","97","6.1"
"Helsinki Kumpula","2024","8","22","10:00","19.8","93.9","6.7"
"Helsinki Kumpula","2024","8","22","11:00","20.4","86.7","7.7"
"Helsinki Kumpula","2024","8","22","12:00","20.5","84.1","7.2"
"Helsinki Kumpula","2024","8","22","13:00","21.4","75.8","9.1"
"Helsinki Kumpula","2024","8","22","14:00","22.3","69.6","8.8"
"Helsinki Kumpula","2024","8","22","15:00","22.1","70.1","8.3"
"Helsinki Kumpula","2024","8","22","16:00","20.7","76.2","7.5"
"Helsinki Kumpula","2024","8","22","17:00","20.7","76.8","8.5"
"Helsinki Kumpula","2024","8","22","18:00","19.8","84.8","7.8"
"Helsinki Kumpula","2024","8","22","19:00","19.3","84.1","8.6"
"Helsinki Kumpula","2024","8","22","20:00","18.6","84.2","7.7"
"Helsinki Kumpula","2024","8","22","21:00","18","86.5","7.9"
"Helsinki Kumpula","2024","8","22","22:00","17.8","83.7","7.2"
"Helsinki Kumpula","2024","8","22","23:00","17.3","83.2","6.9"
"Helsinki Kumpula","2024","8","23","00:00","16.9","79.2","7.7"
"Helsinki Kumpula","2024","8","23","01:00","16","81","6.8"
"Helsinki Kumpula","2024","8","23","02:00","15.8","80.6","6.8"
"Helsinki Kumpula","2024","8","23","03:00","15.2","82.4","6.5"
"Helsinki Kumpula","2024","8","23","04:00","14.7","84.2","5.4"
"Helsinki Kumpula","2024","8","23","05:00","13.9","87.7","3.9"
"Helsinki Kumpula","2024","8","23","06:00","12.9","92.3","3.6"
"Helsinki Kumpula","2024","8","23","07:00","13.5","89.2","4.2"
"Helsinki Kumpula","2024","8","23","08:00","15.2","84.2","3.9"
"Helsinki Kumpula","2024","8","23","09:00","17.3","74.5","5.4"
"Helsinki Kumpula","2024","8","23","10:00","18.6","68.4","7.3"
"Helsinki Kumpula","2024","8","23","11:00","18.8","71.1","7.3"
"Helsinki Kumpula","2024","8","23","12:00","19.5","69.3","9.8"
"Helsinki Kumpula","2024","8","23","13:00","19.5","74.2","11.8"
"Helsinki Kumpula","2024","8","23","14:00","20.4","70.9","12.4"
"Helsinki Kumpula","2024","8","23","15:00","20","72.1","11.2"
"Helsinki Kumpula","2024","8","23","16:00","18","82.6","10.7"
"Helsinki Kumpula","2024","8","23","17:00","17.1","91.5","11"
"Helsinki Kumpula","2024","8","23","18:00","17.4","88.7","11.1"
"Helsinki Kumpula","2024","8","23","19:00","17.5","88","12.5"
"Helsinki Kumpula","2024","8","23","20:00","17.7","87.1","9.5"
"Helsinki Kumpula","2024","8","23","21:00","17.8","85.6","9.3"
"Helsinki Kumpula","2024","8","23","22:00","18","84.5","11.6"
"Helsinki Kumpula","2024","8","23","23:00","17","93.8","11.5"
"Helsinki Kumpula","2024","8","24","00:00","16.6","97.9","12.3"
"Helsinki Kumpula","2024","8","24","01:00","16.7","97.2","11.7"
"Helsinki Kumpula","2024","8","24","02:00","16.6","95.9","10.1"
"Helsinki Kumpula","2024","8","24","03:00","16.9","95.6","10"
"Helsinki Kumpula","2024","8","24","04:00","17.4","94.7","11.9"
"Helsinki Kumpula","2024","8","24","05:00","17.9","91.2","12.9"
"Helsinki Kumpula","2024","8","24","06:00","17.8","90.6","13"
"Helsinki Kumpula","2024","8","24","07:00","18","88.2","12.8"
"Helsinki Kumpula","2024","8","24","08:00","17.7","82","9.8"
"Helsinki Kumpula","2024","8","24","09:00","18","77.8","10.6"
"Helsinki Kumpula","2024","8","24","10:00","17.8","73.5","13.4"
"Helsinki Kumpula","2024","8","24","11:00","18.5","67.4","14"
"Helsinki Kumpula","2024","8","24","12:00","18.2","70.6","11.7"
"Helsinki Kumpula","2024","8","24","13:00","18.4","69","12.2"
"Helsinki Kumpula","2024","8","24","14:00","19","64.8","13.7"
"Helsinki Kumpula","2024","8","24","15:00","19.1","65.1","15.6"
"Helsinki Kumpula","2024","8","24","16:00","18.7","65.6","13"
"Helsinki Kumpula","2024","8","24","17:00","18.8","66.1","11.2"
"Helsinki Kumpula","2024","8","24","18:00","18.9","64.5","11.2"
"Helsinki Kumpula","2024","8","24","19:00","18.2","69.6","9.4"
"Helsinki Kumpula","2024","8","24","20:00","17.2","76.7","9"
"Helsinki Kumpula","2024","8","24","21:00","16.3","82.7","7.6"
"Helsinki Kumpula","2024","8","24","22:00","15.6","85.7","7.4"
"Helsinki Kumpula","2024","8","24","23:00","15.5","85.9","8.8"
"Helsinki Kumpula","2024","8","25","00:00","15.1","88","6.2"
"Helsinki Kumpula","2024","8","25","01:00","14.5","92.4","4.8"
"Helsinki Kumpula","2024","8","25","02:00","14.4","94.5","4.7"
"Helsinki Kumpula","2024","8","25","03:00","15","92","6.1"
"Helsinki Kumpula","2024","8","25","04:00","15.2","92.6","6.5"
"Helsinki Kumpula","2024","8","25","05:00","15.2","93.6","5.7"
"Helsinki Kumpula","2024","8","25","06:00","15.4","94.1","7"
"Helsinki Kumpula","2024","8","25","07:00","15.6","92.7","7.4"
"Helsinki Kumpula","2024","8","25","08:00","16.5","88.4","8.8"
"Helsinki Kumpula","2024","8","25","09:00","17.8","80.4","9.2"
"Helsinki Kumpula","2024","8","25","10:00","19.1","71.8","9.3"
"Helsinki Kumpula","2024","8","25","11:00","20.2","68.4","10"
"Helsinki Kumpula","2024","8","25","12:00","21.4","63.9","10.7"
"Helsinki Kumpula","2024","8","25","13:00","23","61.3","11.3"
"Helsinki Kumpula","2024","8","25","14:00","24.1","59.2","11.7"
"Helsinki Kumpula","2024","8","25","15:00","24.8","61.2","11"
"Helsinki Kumpula","2024","8","25","16:00","25.9","59.3","10.9"
"Helsinki Kumpula","2024","8","25","17:00","24.9","63.3","10"
"Helsinki Kumpula","2024","8","25","18:00","25.3","61.6","11.5"
"Helsinki Kumpula","2024","8","25","19:00","23.5","69.7","12.6"
"Helsinki Kumpula","2024","8","25","20:00","21.8","73.5","12.6"
"Helsinki Kumpula","2024","8","25","21:00","19.8","81.4","12"
"Helsinki Kumpula","2024","8","25","22:00","18.8","85.5","12"
"Helsinki Kumpula","2024","8","25","23:00","18.1","88.1","8.2"
"Helsinki Kumpula","2024","8","26","00:00","17.2","86.6","8.3"
"Helsinki Kumpula","2024","8","26","01:00","16.6","85.2","8.3"
"Helsinki Kumpula","2024","8","26","02:00","16.3","77.7","9.9"
"Helsinki Kumpula","2024","8","26","03:00","15.6","77.9","8.3"
"Helsinki Kumpula","2024","8","26","04:00","14.8","78.7","7"
"Helsinki Kumpula","2024","8","26","05:00","14.8","76.5","7.2"
"Helsinki Kumpula","2024","8","26","06:00","14.5","81.6","5.7"
"Helsinki Kumpula","2024","8","26","07:00","14.5","82.7","6.9"
"Helsinki Kumpula","2024","8","26","08:00","15.4","79.3","6.5"
"Helsinki Kumpula","2024","8","26","09:00","16.6","73.8","9.1"
"Helsinki Kumpula","2024","8","26","10:00","17.4","66.4","8.4"
"Helsinki Kumpula","2024","8","26","11:00","18.3","61.5","8.3"
"Helsinki Kumpula","2024","8","26","12:00","19","59.7","9.5"
"Helsinki Kumpula","2024","8","26","13:00","19.5","57.8","10.8"
"Helsinki Kumpula","2024","8","26","14:00","19.8","54.5","12.2"
"Helsinki Kumpula","2024","8","26","15:00","19.8","54","13.2"
"Helsinki Kumpula","2024","8","26","16:00","19.8","53.7","11.1"
"Helsinki Kumpula","2024","8","26","17:00","20","52.9","10.9"
"Helsinki Kumpula","2024","8","26","18:00","19.2","56.7","11.4"
"Helsinki Kumpula","2024","8","26","19:00","18.2","63.1","10.3"
"Helsinki Kumpula","2024","8","26","20:00","17.3","64","10.5"
"Helsinki Kumpula","2024","8","26","21:00","16.4","71.6","7.3"
"Helsinki Kumpula","2024","8","26","22:00","16.1","73.8","8.4"
"Helsinki Kumpula","2024","8","26","23:00","15.6","78.1","6.8"
"Helsinki Kumpula","2024","8","27","00:00","15.7","79.8","7.8"
"Helsinki Kumpula","2024","8","27","01:00","15.7","83.1","7.9"
"Helsinki Kumpula","2024","8","27","02:00","15.9","85.4","8.3"
"Helsinki Kumpula","2024","8","27","03:00","15.6","89","8.8"
"Helsinki Kumpula","2024","8","27","04:00","15.6","91.5","8.2"
"Helsinki Kumpula","2024","8","27","05:00","15.7","93.3","7.9"
"Helsinki Kumpula","2024","8","27","06:00","15.9","92.7","8.9"
"Helsinki Kumpula","2024","8","27","07:00","15.5","95.8","7.4"
"Helsinki Kumpula","2024","8","27","08:00","16.2","92.5","7.7"
"Helsinki Kumpula","2024","8","27","09:00","17.4","86.2","7.6"
"Helsinki Kumpula","2024","8","27","10:00","18","83.8","7.9"
"Helsinki Kumpula","2024","8","27","11:00","19.1","78.6","9.6"
"Helsinki Kumpula","2024","8","27","12:00","19.9","75.2","10"
"Helsinki Kumpula","2024","8","27","13:00","20.3","73.5","11.6"
"Helsinki Kumpula","2024","8","27","14:00","20.2","70.4","11.9"
"Helsinki Kumpula","2024","8","27","15:00","20.7","64.7","10.6"
"Helsinki Kumpula","2024","8","27","16:00","20.4","64.2","11.7"
"Helsinki Kumpula","2024","8","27","17:00","19.6","65.6","10.2"
"Helsinki Kumpula","2024","8","27","18:00","20","62.4","9.7"
"Helsinki Kumpula","2024","8","27","19:00","19.7","56.3","9.3"
"Helsinki Kumpula","2024","8","27","20:00","18.2","62.6","7.6"
"Helsinki Kumpula","2024","8","27","21:00","16.6","76.3","6.1"
"Helsinki Kumpula","2024","8","27","22:00","15.8","79.4","5.9"
"Helsinki Kumpula","2024","8","27","23:00","15.3","84.1","6.4"
"Helsinki Kumpula","2024","8","28","00:00","14.8","89.2","6.1"
"Helsinki Kumpula","2024","8","28","01:00","14.4","93","5.4"
"Helsinki Kumpula","2024","8","28","02:00","14.2","95.3","5.1"
"Helsinki Kumpula","2024","8","28","03:00","14.3","97.1","5.3"
"Helsinki Kumpula","2024","8","28","04:00","14.3","97.9","5.2"
"Helsinki Kumpula","2024","8","28","05:00","14.5","98.2","5.6"
"Helsinki Kumpula","2024","8","28","06:00","14.6","98.4","5.3"
"Helsinki Kumpula","2024","8","28","07:00","14.8","98","5.2"
"Helsinki Kumpula","2024","8","28","08:00","16","95.3","5.5"
"Helsinki Kumpula","2024","8","28","09:00","17.3","88.8","5.2"
"Helsinki Kumpula","2024","8","28","10:00","18.8","79.9","5.1"
"Helsinki Kumpula","2024","8","28","11:00","19.4","77.8","6.9"
"Helsinki Kumpula","2024","8","28","12:00","19.5","83.9","9.1"
"Helsinki Kumpula","2024","8","28","13:00","20.3","79.1","8.5"
"Helsinki Kumpula","2024","8","28","14:00","21","76.1","9"
"Helsinki Kumpula","2024","8","28","15:00","21.2","72.3","10.4"
"Helsinki Kumpula","2024","8","28","16:00","21.3","70.8","9.7"
"Helsinki Kumpula","2024","8","28","17:00","21.6","67.5","9"
"Helsinki Kumpula","2024","8","28","18:00","21","63.2","8.4"
"Helsinki Kumpula","2024","8","28","19:00","19.9","64.3","8.3"
"Helsinki Kumpula","2024","8","28","20:00","18.5","69.4","7.3"
"Helsinki Kumpula","2024","8","28","21:00","17.5","76.2","5.9"
"Helsinki Kumpula","2024","8","28","22:00","16.5","83.4","4.9"
"Helsinki Kumpula","2024","8","28","23:00","15.7","90","4.2"
"Helsinki Kumpula","2024","8","29","00:00","15.1","93.7","4.6"
"Helsinki Kumpula","2024","8","29","01:00","15","96.7","5"
"Helsinki Kumpula","2024","8","29","02:00","14.7","97.8","4.5"
"Helsinki Kumpula","2024","8","29","03:00","14.5","98.7","3.5"
"Helsinki Kumpula","2024","8","29","04:00","14.4","99.1","3.4"
"Helsinki Kumpula","2024","8","29","05:00","14.5","99.8","3.4"
"Helsinki Kumpula","2024","8","29","06:00","14.4","100","3.5"
"Helsinki Kumpula","2024","8","29","07:00","15","100","3.2"
"Helsinki Kumpula","2024","8","29","08:00","15.7","100","3.2"
"Helsinki Kumpula","2024","8","29","09:00","16.1","100","3.3"
"Helsinki Kumpula","2024","8","29","10:00","16.6","99.7","3.1"
"Helsinki Kumpula","2024","8","29","11:00","18","91.4","3"
"Helsinki Kumpula","2024","8","29","12:00","20","76.5","3.4"
"Helsinki Kumpula","2024","8","29","13:00","21.1","63.9","4.9"
"Helsinki Kumpula","2024","8","29","14:00","21.8","58.4","5.2"
"Helsinki Kumpula","2024","8","29","15:00","21.8","50.6","6"
"Helsinki Kumpula","2024","8","29","16:00","21.8","56.2","5.6"
"Helsinki Kumpula","2024","8","29","17:00","21.9","54.9","4.6"
"Helsinki Kumpula","2024","8","29","18:00","21.7","49.6","3.7"
"Helsinki Kumpula","2024","8","29","19:00","21.3","58.3","3.4"
"Helsinki Kumpula","2024","8","29","20:00","18.7","82.3","4.7"
"Helsinki Kumpula","2024","8","29","21:00","17.8","88","4.7"
"Helsinki Kumpula","2024","8","29","22:00","17.6","90.2","4.7"
"Helsinki Kumpula","2024","8","29","23:00","17.5","89.1","4.7"
"Helsinki Kumpula","2024","8","30","00:00","17.6","92","4.5"
"Helsinki Kumpula","2024","8","30","01:00","18","87","5.5"
"Helsinki Kumpula","2024","8","30","02:00","17.8","85.7","5.8"
"Helsinki Kumpula","2024","8","30","03:00","17.7","84.5","5.8"
"Helsinki Kumpula","2024","8","30","04:00","17.4","87","4.9"
"Helsinki Kumpula","2024","8","30","05:00","16.7","91.8","5"
"Helsinki Kumpula","2024","8","30","06:00","16","95.7","4.4"
"Helsinki Kumpula","2024","8","30","07:00","16.1","95.1","4.8"
"Helsinki Kumpula","2024","8","30","08:00","16.8","94.1","3.6"
"Helsinki Kumpula","2024","8","30","09:00","19.3","84.3","4.8"
"Helsinki Kumpula","2024","8","30","10:00","20.7","76.3","5.8"
"Helsinki Kumpula","2024","8","30","11:00","21.9","71","5.3"
"Helsinki Kumpula","2024","8","30","12:00","22.9","68.6","6.4"
"Helsinki Kumpula","2024","8","30","13:00","23.1","68.5","6"
"Helsinki Kumpula","2024","8","30","14:00","23.1","69.4","6.5"
"Helsinki Kumpula","2024","8","30","15:00","23.2","72.3","6.1"
"Helsinki Kumpula","2024","8","30","16:00","23.6","72.5","5.6"
"Helsinki Kumpula","2024","8","30","17:00","24.2","70.9","4.9"
"Helsinki Kumpula","2024","8","30","18:00","24.6","69.4","4.5"
"Helsinki Kumpula","2024","8","30","19:00","23.7","72.6","3.7"
"Helsinki Kumpula","2024","8","30","20:00","23.3","73.3","4.2"
"Helsinki Kumpula","2024","8","30","21:00","23.6","69.3","6.8"
"Helsinki Kumpula","2024","8","30","22:00","22.4","72.9","6.7"
"Helsinki Kumpula","2024","8","30","23:00","22.7","73.1","8.8"
"Helsinki Kumpula","2024","8","31","00:00","22.6","73.5","10.5"
"Helsinki Kumpula","2024","8","31","01:00","21.6","78","8.9"
"Helsinki Kumpula","2024","8","31","02:00","20.6","84.7","5.7"
"Helsinki Kumpula","2024","8","31","03:00","18.9","92.7","2.7"
"Helsinki Kumpula","2024","8","31","04:00","17.8","97.8","3.7"
"Helsinki Kumpula","2024","8","31","05:00","17.6","99","2.9"
"Helsinki Kumpula","2024","8","31","06:00","17.7","98.8","5.7"
"Helsinki Kumpula","2024","8","31","07:00","15.7","97.3","6.5"
"Helsinki Kumpula","2024","8","31","08:00","15.1","98.2","4.6"
"Helsinki Kumpula","2024","8","31","09:00","14.5","98","5.9"
"Helsinki Kumpula","2024","8","31","10:00","13.9","98.6","5.6"
"Helsinki Kumpula","2024","8","31","11:00","14.4","98.3","4.2"
"Helsinki Kumpula","2024","8","31","12:00","14.9","98.1","5.8"
"Helsinki Kumpula","2024","8","31","13:00","15.6","96.6","7"
"Helsinki Kumpula","2024","8","31","14:00","17","89.8","6.3"
"Helsinki Kumpula","2024","8","31","15:00","17.5","82.9","7.4"
"Helsinki Kumpula","2024","8","31","16:00","18.7","73.5","9.6"
"Helsinki Kumpula","2024","8","31","17:00","18.5","68.5","11.1"
"Helsinki Kumpula","2024","8","31","18:00","17.9","69.8","11"
"Helsinki Kumpula","2024","8","31","19:00","16.9","74.5","9.2"
"Helsinki Kumpula","2024","8","31","20:00","15.6","83.4","8.6"
"Helsinki Kumpula","2024","8","31","21:00","15","82","7.7"
"Helsinki Kumpula","2024","8","31","22:00","14.4","87.2","5.9"
"Helsinki Kumpula","2024","8","31","23:00","13.7","83.6","6.8"
